fips,name,state,Number_of_returns,estimated_exams,audit_rate,audit_rate_trunk
46107,"Potter County, South Dakota",South Dakota,5030,45,8.946322067594433,8.946322067594433
46109,"Roberts County, South Dakota",South Dakota,17790,152,8.544125913434513,8.544125913434513
46111,"Sanborn County, South Dakota",South Dakota,4530,37,8.167770419426049,8.167770419426049
46113,"Oglala County, South Dakota",South Dakota,15800,177,11.20253164556962,11
46115,"Spink County, South Dakota",South Dakota,12130,88,7.254740313272877,7.254740313272877
46117,"Stanley County, South Dakota",South Dakota,6400,51,7.96875,7.96875
46119,"Sully County, South Dakota",South Dakota,3080,23,7.467532467532467,7.467532467532467
46121,"Todd County, South Dakota",South Dakota,11670,125,10.711225364181661,10.711225364181661
46123,"Tripp County, South Dakota",South Dakota,10760,88,8.178438661710038,8.178438661710038
46125,"Turner County, South Dakota",South Dakota,15970,112,7.013149655604258,7.013149655604258
46127,"Union County, South Dakota",South Dakota,30440,225,7.391590013140605,7.391590013140605
46129,"Walworth County, South Dakota",South Dakota,10960,81,7.390510948905109,7.390510948905109
46135,"Yankton County, South Dakota",South Dakota,43580,310,7.113354749885268,7.113354749885268
46137,"Ziebach County, South Dakota",South Dakota,2010,14,6.965174129353234,6.965174129353234
47001,"Anderson County, Tennessee",Tennessee,134760,1020,7.569011576135352,7.569011576135352
47003,"Bedford County, Tennessee",Tennessee,80830,646,7.992082147717431,7.992082147717431
47005,"Benton County, Tennessee",Tennessee,26550,218,8.210922787193974,8.210922787193974
47007,"Bledsoe County, Tennessee",Tennessee,17510,150,8.566533409480297,8.566533409480297
47009,"Blount County, Tennessee",Tennessee,229840,1690,7.352941176470588,7.352941176470588
47011,"Bradley County, Tennessee",Tennessee,179470,1383,7.706023290800691,7.706023290800691
47013,"Campbell County, Tennessee",Tennessee,58530,491,8.388860413463181,8.388860413463181
47015,"Cannon County, Tennessee",Tennessee,23550,183,7.770700636942675,7.770700636942675
47017,"Carroll County, Tennessee",Tennessee,46e3,374,8.130434782608695,8.130434782608695
47019,"Carter County, Tennessee",Tennessee,90980,726,7.9797757748955815,7.9797757748955815
47021,"Cheatham County, Tennessee",Tennessee,73950,536,7.248140635564571,7.248140635564571
47023,"Chester County, Tennessee",Tennessee,26420,215,8.13777441332324,8.13777441332324
47025,"Claiborne County, Tennessee",Tennessee,48230,399,8.272859216255442,8.272859216255442
47027,"Clay County, Tennessee",Tennessee,11810,107,9.060118543607112,9.060118543607112
47029,"Cocke County, Tennessee",Tennessee,57890,493,8.516151321471757,8.516151321471757
47031,"Coffee County, Tennessee",Tennessee,94960,736,7.750631844987363,7.750631844987363
47033,"Crockett County, Tennessee",Tennessee,24450,204,8.343558282208589,8.343558282208589
47035,"Cumberland County, Tennessee",Tennessee,102850,793,7.710257656781721,7.710257656781721
47037,"Davidson County, Tennessee",Tennessee,1329610,10265,7.720308962778559,7.720308962778559
47039,"Decatur County, Tennessee",Tennessee,18340,152,8.287895310796074,8.287895310796074
47041,"DeKalb County, Tennessee",Tennessee,31120,256,8.226221079691516,8.226221079691516
47043,"Dickson County, Tennessee",Tennessee,89950,682,7.581989994441356,7.581989994441356
47045,"Dyer County, Tennessee",Tennessee,64310,539,8.381278183797232,8.381278183797232
47047,"Fayette County, Tennessee",Tennessee,73330,582,7.936724396563481,7.936724396563481
47049,"Fentress County, Tennessee",Tennessee,26310,228,8.665906499429875,8.665906499429875
47051,"Franklin County, Tennessee",Tennessee,71350,542,7.59635599159075,7.59635599159075
47053,"Gibson County, Tennessee",Tennessee,84120,686,8.155016642891107,8.155016642891107
47055,"Giles County, Tennessee",Tennessee,49710,390,7.845503922751962,7.845503922751962
47057,"Grainger County, Tennessee",Tennessee,35690,293,8.209582516110956,8.209582516110956
47059,"Greene County, Tennessee",Tennessee,115020,914,7.946444096678839,7.946444096678839
47061,"Grundy County, Tennessee",Tennessee,21810,197,9.032553874369555,9.032553874369555
47063,"Hamblen County, Tennessee",Tennessee,107260,828,7.719559947790415,7.719559947790415
47065,"Hamilton County, Tennessee",Tennessee,647060,4967,7.676258770438599,7.676258770438599
47067,"Hancock County, Tennessee",Tennessee,8880,81,9.121621621621623,9.121621621621623
47069,"Hardeman County, Tennessee",Tennessee,39590,349,8.815357413488256,8.815357413488256
47071,"Hardin County, Tennessee",Tennessee,41730,354,8.483105679367362,8.483105679367362
47073,"Hawkins County, Tennessee",Tennessee,92220,727,7.883322489698547,7.883322489698547
47075,"Haywood County, Tennessee",Tennessee,32300,291,9.009287925696595,9.009287925696595
47077,"Henderson County, Tennessee",Tennessee,46e3,372,8.08695652173913,8.08695652173913
47079,"Henry County, Tennessee",Tennessee,55570,456,8.205866474716574,8.205866474716574
47081,"Hickman County, Tennessee",Tennessee,37e3,305,8.243243243243244,8.243243243243244
47083,"Houston County, Tennessee",Tennessee,13250,103,7.773584905660377,7.773584905660377
47085,"Humphreys County, Tennessee",Tennessee,31520,248,7.868020304568528,7.868020304568528
47087,"Jackson County, Tennessee",Tennessee,17250,141,8.17391304347826,8.17391304347826
47089,"Jefferson County, Tennessee",Tennessee,87100,680,7.807118254879449,7.807118254879449
47091,"Johnson County, Tennessee",Tennessee,24860,205,8.246178600160901,8.246178600160901
47093,"Knox County, Tennessee",Tennessee,808690,6086,7.525751524069792,7.525751524069792
47095,"Lake County, Tennessee",Tennessee,8530,79,9.261430246189919,9.261430246189919
47097,"Lauderdale County, Tennessee",Tennessee,38800,352,9.072164948453608,9.072164948453608
47099,"Lawrence County, Tennessee",Tennessee,65630,529,8.0603382599421,8.0603382599421
47101,"Lewis County, Tennessee",Tennessee,18970,161,8.487084870848708,8.487084870848708
47103,"Lincoln County, Tennessee",Tennessee,58720,457,7.782697547683924,7.782697547683924
47105,"Loudon County, Tennessee",Tennessee,94190,698,7.41055313727572,7.41055313727572
47107,"McMinn County, Tennessee",Tennessee,87340,682,7.8085642317380355,7.8085642317380355
47109,"McNairy County, Tennessee",Tennessee,40610,339,8.347697611425756,8.347697611425756
47111,"Macon County, Tennessee",Tennessee,37030,311,8.398595733189307,8.398595733189307
47113,"Madison County, Tennessee",Tennessee,175290,1466,8.363283701294996,8.363283701294996
47115,"Marion County, Tennessee",Tennessee,47930,381,7.949092426455247,7.949092426455247
47117,"Marshall County, Tennessee",Tennessee,55470,427,7.697854696232198,7.697854696232198
47119,"Maury County, Tennessee",Tennessee,160470,1205,7.509191749236617,7.509191749236617
47121,"Meigs County, Tennessee",Tennessee,19550,156,7.979539641943734,7.979539641943734
47123,"Monroe County, Tennessee",Tennessee,73660,595,8.077654086342655,8.077654086342655
47125,"Montgomery County, Tennessee",Tennessee,317430,2508,7.90095454115868,7.90095454115868
47127,"Moore County, Tennessee",Tennessee,10930,82,7.502287282708142,7.502287282708142
47129,"Morgan County, Tennessee",Tennessee,29710,240,8.078088185796028,8.078088185796028
47131,"Obion County, Tennessee",Tennessee,54970,446,8.11351646352556,8.11351646352556
47133,"Overton County, Tennessee",Tennessee,34790,283,8.134521414199483,8.134521414199483
47135,"Perry County, Tennessee",Tennessee,12170,100,8.216926869350864,8.216926869350864
47137,"Pickett County, Tennessee",Tennessee,8220,70,8.51581508515815,8.51581508515815
47139,"Polk County, Tennessee",Tennessee,27720,226,8.152958152958153,8.152958152958153
47141,"Putnam County, Tennessee",Tennessee,124010,969,7.813885976937343,7.813885976937343
47143,"Rhea County, Tennessee",Tennessee,52900,422,7.977315689981097,7.977315689981097
47145,"Roane County, Tennessee",Tennessee,90130,681,7.555752801508932,7.555752801508932
47147,"Robertson County, Tennessee",Tennessee,129150,943,7.301587301587302,7.301587301587302
47149,"Rutherford County, Tennessee",Tennessee,529370,3802,7.182122145191454,7.182122145191454
47151,"Scott County, Tennessee",Tennessee,30590,271,8.859104282445244,8.859104282445244
47153,"Sequatchie County, Tennessee",Tennessee,23700,194,8.185654008438817,8.185654008438817
47155,"Sevier County, Tennessee",Tennessee,180840,1439,7.957310329573104,7.957310329573104
47157,"Shelby County, Tennessee",Tennessee,1764820,15495,8.77993223104906,8.77993223104906
47159,"Smith County, Tennessee",Tennessee,32510,254,7.812980621347278,7.812980621347278
47161,"Stewart County, Tennessee",Tennessee,21890,167,7.629054362722704,7.629054362722704
47163,"Sullivan County, Tennessee",Tennessee,277940,2130,7.663524501691012,7.663524501691012
47165,"Sumner County, Tennessee",Tennessee,318620,2343,7.3535873454271545,7.3535873454271545
47167,"Tipton County, Tennessee",Tennessee,105450,824,7.814129919393077,7.814129919393077
47169,"Trousdale County, Tennessee",Tennessee,14340,117,8.158995815899582,8.158995815899582
47171,"Unicoi County, Tennessee",Tennessee,29260,225,7.689678742310321,7.689678742310321
47173,"Union County, Tennessee",Tennessee,28490,242,8.494208494208495,8.494208494208495
47175,"Van Buren County, Tennessee",Tennessee,9060,80,8.830022075055188,8.830022075055188
47177,"Warren County, Tennessee",Tennessee,66390,552,8.314505196565747,8.314505196565747
47179,"Washington County, Tennessee",Tennessee,220630,1676,7.596428409554457,7.596428409554457
47181,"Wayne County, Tennessee",Tennessee,22790,193,8.468626590609917,8.468626590609917
47183,"Weakley County, Tennessee",Tennessee,51440,400,7.776049766718508,7.776049766718508
47185,"White County, Tennessee",Tennessee,42310,351,8.295911132120066,8.295911132120066
47187,"Williamson County, Tennessee",Tennessee,378040,2974,7.866892392339436,7.866892392339436
47189,"Wilson County, Tennessee",Tennessee,236150,1671,7.076011009951302,7.076011009951302
48001,"Anderson County, Texas",Texas,76610,625,8.158203889831613,8.158203889831613
48003,"Andrews County, Texas",Texas,29300,221,7.5426621160409555,7.5426621160409555
48005,"Angelina County, Texas",Texas,146240,1232,8.424507658643327,8.424507658643327
48007,"Aransas County, Texas",Texas,45770,370,8.083897749617654,8.083897749617654
48009,"Archer County, Texas",Texas,15640,116,7.41687979539642,7.41687979539642
48011,"Armstrong County, Texas",Texas,3330,24,7.207207207207207,7.207207207207207
48013,"Atascosa County, Texas",Texas,79960,655,8.19159579789895,8.19159579789895
48015,"Austin County, Texas",Texas,55720,442,7.932519741564968,7.932519741564968
48017,"Bailey County, Texas",Texas,11800,106,8.983050847457628,8.983050847457628
48019,"Bandera County, Texas",Texas,37280,291,7.8057939914163095,7.8057939914163095
48021,"Bastrop County, Texas",Texas,135060,1040,7.700281356434177,7.700281356434177
48023,"Baylor County, Texas",Texas,6040,57,9.437086092715232,9.437086092715232
48025,"Bee County, Texas",Texas,44130,371,8.406979379107183,8.406979379107183
48027,"Bell County, Texas",Texas,571590,4650,8.135201805489949,8.135201805489949
48029,"Bexar County, Texas",Texas,3325670,26783,8.05341480062664,8.05341480062664
48031,"Blanco County, Texas",Texas,20260,159,7.847976307996052,7.847976307996052
48033,"Borden County, Texas",Texas,1040,1,0.9615384615384616,6
48035,"Bosque County, Texas",Texas,30150,245,8.126036484245441,8.126036484245441
48037,"Bowie County, Texas",Texas,160780,1308,8.135340216444833,8.135340216444833
48039,"Brazoria County, Texas",Texas,578760,4333,7.486695694242864,7.486695694242864
48041,"Brazos County, Texas",Texas,307840,2358,7.659823284823285,7.659823284823285
48043,"Brewster County, Texas",Texas,17450,137,7.851002865329512,7.851002865329512
48045,"Briscoe County, Texas",Texas,2610,20,7.662835249042145,7.662835249042145
48047,"Brooks County, Texas",Texas,12110,118,9.744013212221304,9.744013212221304
48049,"Brown County, Texas",Texas,63160,510,8.074730842305257,8.074730842305257
48051,"Burleson County, Texas",Texas,31990,245,7.658643326039387,7.658643326039387
48053,"Burnet County, Texas",Texas,83140,665,7.998556651431321,7.998556651431321
48055,"Caldwell County, Texas",Texas,66550,544,8.174305033809166,8.174305033809166
48057,"Calhoun County, Texas",Texas,38440,303,7.882414151925078,7.882414151925078
48059,"Callahan County, Texas",Texas,23280,192,8.247422680412372,8.247422680412372
48061,"Cameron County, Texas",Texas,640880,6257,9.763138184995631,9.763138184995631
48063,"Camp County, Texas",Texas,21140,178,8.420056764427626,8.420056764427626
48065,"Carson County, Texas",Texas,10460,75,7.1701720841300185,7.1701720841300185
48067,"Cass County, Texas",Texas,50660,414,8.17212791156731,8.17212791156731
48069,"Castro County, Texas",Texas,12070,114,9.44490472245236,9.44490472245236
48071,"Chambers County, Texas",Texas,71780,530,7.383672332125941,7.383672332125941
48073,"Cherokee County, Texas",Texas,80550,668,8.292985723153322,8.292985723153322
48075,"Childress County, Texas",Texas,10080,85,8.432539682539682,8.432539682539682
48077,"Clay County, Texas",Texas,18400,136,7.391304347826087,7.391304347826087
48079,"Cochran County, Texas",Texas,4860,42,8.641975308641975,8.641975308641975
48081,"Coke County, Texas",Texas,5720,47,8.216783216783217,8.216783216783217
48083,"Coleman County, Texas",Texas,14470,125,8.638562543192812,8.638562543192812
48085,"Collin County, Texas",Texas,1603080,12122,7.561693739551363,7.561693739551363
48087,"Collingsworth County, Texas",Texas,4940,46,9.31174089068826,9.31174089068826
48089,"Colorado County, Texas",Texas,38620,309,8.001035732780942,8.001035732780942
48091,"Comal County, Texas",Texas,240720,1812,7.5274177467597205,7.5274177467597205
48093,"Comanche County, Texas",Texas,22400,194,8.660714285714285,8.660714285714285
48095,"Concho County, Texas",Texas,4160,36,8.653846153846155,8.653846153846155
48097,"Cooke County, Texas",Texas,71060,542,7.627357162960878,7.627357162960878
48099,"Coryell County, Texas",Texas,107490,899,8.363568704065495,8.363568704065495
48101,"Cottle County, Texas",Texas,2560,20,7.8125,7.8125
48103,"Crane County, Texas",Texas,8190,58,7.0818070818070815,7.0818070818070815
48105,"Crockett County, Texas",Texas,6750,53,7.851851851851851,7.851851851851851
48107,"Crosby County, Texas",Texas,9600,89,9.270833333333334,9.270833333333334
48109,"Culberson County, Texas",Texas,4250,35,8.23529411764706,8.23529411764706
48111,"Dallam County, Texas",Texas,13410,108,8.053691275167786,8.053691275167786
48113,"Dallas County, Texas",Texas,4598460,37879,8.237322929850428,8.237322929850428
48115,"Dawson County, Texas",Texas,20330,177,8.706345302508607,8.706345302508607
48117,"Deaf Smith County, Texas",Texas,32180,281,8.732131758856433,8.732131758856433
48119,"Delta County, Texas",Texas,8080,67,8.292079207920793,8.292079207920793
48121,"Denton County, Texas",Texas,1367160,10091,7.38099417771146,7.38099417771146
48123,"DeWitt County, Texas",Texas,34220,293,8.562244301578025,8.562244301578025
48125,"Dickens County, Texas",Texas,3160,24,7.594936708860759,7.594936708860759
48127,"Dimmit County, Texas",Texas,17520,161,9.189497716894977,9.189497716894977
48129,"Donley County, Texas",Texas,5970,57,9.547738693467338,9.547738693467338
48131,"Duval County, Texas",Texas,18990,167,8.79410215903107,8.79410215903107
48133,"Eastland County, Texas",Texas,29420,248,8.429639700883753,8.429639700883753
48135,"Ector County, Texas",Texas,272910,2108,7.724158147374593,7.724158147374593
48137,"Edwards County, Texas",Texas,3180,25,7.861635220125786,7.861635220125786
48139,"Ellis County, Texas",Texas,285920,2158,7.547565752658086,7.547565752658086
48141,"El Paso County, Texas",Texas,1419040,12820,9.034276694103056,9.034276694103056
48143,"Erath County, Texas",Texas,61490,491,7.985038217596357,7.985038217596357
48145,"Falls County, Texas",Texas,25480,224,8.791208791208792,8.791208791208792
48147,"Fannin County, Texas",Texas,52790,417,7.899223337753362,7.899223337753362
48149,"Fayette County, Texas",Texas,46140,345,7.477243172951885,7.477243172951885
48151,"Fisher County, Texas",Texas,6400,53,8.28125,8.28125
48153,"Floyd County, Texas",Texas,10130,94,9.279368213228036,9.279368213228036
48155,"Foard County, Texas",Texas,2050,12,5.853658536585366,6
48157,"Fort Bend County, Texas",Texas,1202730,9791,8.140646695434553,8.140646695434553
48159,"Franklin County, Texas",Texas,16840,143,8.4916864608076,8.4916864608076
48161,"Freestone County, Texas",Texas,31490,245,7.780247697681803,7.780247697681803
48163,"Frio County, Texas",Texas,25590,231,9.026963657678781,9.026963657678781
48165,"Gaines County, Texas",Texas,29170,231,7.919094960575935,7.919094960575935
48167,"Galveston County, Texas",Texas,583290,4547,7.795436232405836,7.795436232405836
48169,"Garza County, Texas",Texas,7500,63,8.4,8.4
48171,"Gillespie County, Texas",Texas,52120,421,8.077513430544895,8.077513430544895
48173,"Glasscock County, Texas",Texas,2480,14,5.64516129032258,6
48175,"Goliad County, Texas",Texas,12710,101,7.946498819826908,7.946498819826908
48177,"Gonzales County, Texas",Texas,35100,299,8.518518518518519,8.518518518518519
48179,"Gray County, Texas",Texas,37350,286,7.657295850066934,7.657295850066934
48181,"Grayson County, Texas",Texas,219790,1713,7.793803175758678,7.793803175758678
48183,"Gregg County, Texas",Texas,225180,1791,7.953637090327738,7.953637090327738
48185,"Grimes County, Texas",Texas,45070,380,8.431329043709786,8.431329043709786
48187,"Guadalupe County, Texas",Texas,269310,1963,7.288997809216145,7.288997809216145
48189,"Hale County, Texas",Texas,54340,494,9.09090909090909,9.09090909090909
48191,"Hall County, Texas",Texas,5190,48,9.248554913294798,9.248554913294798
48193,"Hamilton County, Texas",Texas,14440,120,8.310249307479225,8.310249307479225
48195,"Hansford County, Texas",Texas,9510,71,7.465825446898002,7.465825446898002
48197,"Hardeman County, Texas",Texas,6640,60,9.036144578313253,9.036144578313253
48199,"Hardin County, Texas",Texas,95860,710,7.4066346755685375,7.4066346755685375
48201,"Harris County, Texas",Texas,7893180,64981,8.232550125551425,8.232550125551425
48203,"Harrison County, Texas",Texas,115230,918,7.966675344962249,7.966675344962249
48205,"Hartley County, Texas",Texas,7290,55,7.544581618655693,7.544581618655693
48207,"Haskell County, Texas",Texas,9010,81,8.990011098779135,8.990011098779135
48209,"Hays County, Texas",Texas,324150,2376,7.329939842665433,7.329939842665433
48211,"Hemphill County, Texas",Texas,7420,61,8.221024258760108,8.221024258760108
48213,"Henderson County, Texas",Texas,129650,1080,8.330119552641728,8.330119552641728
48215,"Hidalgo County, Texas",Texas,1200830,11842,9.861512453886062,9.861512453886062
48217,"Hill County, Texas",Texas,58490,476,8.138143272354249,8.138143272354249
48219,"Hockley County, Texas",Texas,38090,309,8.112365450249408,8.112365450249408
48221,"Hood County, Texas",Texas,99030,765,7.724931838836716,7.724931838836716
48223,"Hopkins County, Texas",Texas,60670,505,8.323718477006757,8.323718477006757
48225,"Houston County, Texas",Texas,33350,291,8.725637181409295,8.725637181409295
48227,"Howard County, Texas",Texas,54630,427,7.81621819513088,7.81621819513088
48229,"Hudspeth County, Texas",Texas,5800,55,9.482758620689655,9.482758620689655
48231,"Hunt County, Texas",Texas,147440,1173,7.9557786218122635,7.9557786218122635
48233,"Hutchinson County, Texas",Texas,37730,278,7.368142062019613,7.368142062019613
48235,"Irion County, Texas",Texas,3040,19,6.25,6.25
48237,"Jack County, Texas",Texas,13300,107,8.045112781954886,8.045112781954886
48239,"Jackson County, Texas",Texas,26430,205,7.756337495270526,7.756337495270526
48241,"Jasper County, Texas",Texas,56520,461,8.156404812455769,8.156404812455769
48243,"Jeff Davis County, Texas",Texas,4020,36,8.955223880597016,8.955223880597016
48245,"Jefferson County, Texas",Texas,433770,3504,8.078013693893077,8.078013693893077
48247,"Jim Hogg County, Texas",Texas,8460,81,9.574468085106384,9.574468085106384
48249,"Jim Wells County, Texas",Texas,71080,635,8.93359594822735,8.93359594822735
48251,"Johnson County, Texas",Texas,277920,2100,7.556131260794474,7.556131260794474
48253,"Jones County, Texas",Texas,25950,216,8.323699421965317,8.323699421965317
48255,"Karnes County, Texas",Texas,23420,203,8.667805294619983,8.667805294619983
48257,"Kaufman County, Texas",Texas,198600,1506,7.583081570996979,7.583081570996979
48259,"Kendall County, Texas",Texas,76950,614,7.979207277452891,7.979207277452891
48261,"Kenedy County, Texas",Texas,640,0,0,6
48263,"Kent County, Texas",Texas,1390,3,2.158273381294964,6
48265,"Kerr County, Texas",Texas,96600,773,8.00207039337474,8.00207039337474
48267,"Kimble County, Texas",Texas,8110,75,9.247842170160297,9.247842170160297
48269,"King County, Texas",Texas,490,0,0,6
48271,"Kinney County, Texas",Texas,5150,44,8.54368932038835,8.54368932038835
48273,"Kleberg County, Texas",Texas,52500,432,8.22857142857143,8.22857142857143
48275,"Knox County, Texas",Texas,6110,57,9.328968903436989,9.328968903436989
48277,"Lamar County, Texas",Texas,83550,701,8.3901855176541,8.3901855176541
48279,"Lamb County, Texas",Texas,21840,196,8.974358974358974,8.974358974358974
48281,"Lampasas County, Texas",Texas,36160,284,7.853982300884956,7.853982300884956
48283,"La Salle County, Texas",Texas,10150,98,9.655172413793103,9.655172413793103
48285,"Lavaca County, Texas",Texas,37510,285,7.5979738736336975,7.5979738736336975
48287,"Lee County, Texas",Texas,30750,238,7.739837398373983,7.739837398373983
48289,"Leon County, Texas",Texas,30340,244,8.042188529993407,8.042188529993407
48291,"Liberty County, Texas",Texas,123010,971,7.893667181529958,7.893667181529958
48293,"Limestone County, Texas",Texas,37220,315,8.4631918323482,8.4631918323482
48295,"Lipscomb County, Texas",Texas,6080,50,8.223684210526315,8.223684210526315
48297,"Live Oak County, Texas",Texas,19110,159,8.320251177394034,8.320251177394034
48299,"Llano County, Texas",Texas,33850,274,8.09453471196455,8.09453471196455
48301,"Loving County, Texas",Texas,130,0,0,6
48303,"Lubbock County, Texas",Texas,501580,4051,8.076478328481997,8.076478328481997
48305,"Lynn County, Texas",Texas,9870,87,8.814589665653495,8.814589665653495
48307,"McCulloch County, Texas",Texas,14560,121,8.31043956043956,8.31043956043956
48309,"McLennan County, Texas",Texas,415570,3357,8.0780614577568155,8.0780614577568155
48311,"McMullen County, Texas",Texas,1760,7,3.977272727272727,6
48313,"Madison County, Texas",Texas,20700,185,8.93719806763285,8.93719806763285
48315,"Marion County, Texas",Texas,16320,136,8.333333333333334,8.333333333333334
48317,"Martin County, Texas",Texas,8960,70,7.8125,7.8125
48319,"Mason County, Texas",Texas,7530,71,9.428950863213812,9.428950863213812
48321,"Matagorda County, Texas",Texas,64540,532,8.24295010845987,8.24295010845987
48323,"Maverick County, Texas",Texas,98770,942,9.5373088994634,9.5373088994634
48325,"Medina County, Texas",Texas,77890,618,7.9342662729490305,7.9342662729490305
48327,"Menard County, Texas",Texas,3580,29,8.100558659217878,8.100558659217878
48329,"Midland County, Texas",Texas,292e3,2321,7.948630136986301,7.948630136986301
48331,"Milam County, Texas",Texas,41080,344,8.373904576436221,8.373904576436221
48333,"Mills County, Texas",Texas,8290,73,8.805790108564535,8.805790108564535
48335,"Mitchell County, Texas",Texas,12050,100,8.298755186721992,8.298755186721992
48337,"Montague County, Texas",Texas,33760,266,7.879146919431279,7.879146919431279
48339,"Montgomery County, Texas",Texas,915030,7301,7.978973366993433,7.978973366993433
48341,"Moore County, Texas",Texas,37990,309,8.133719399842063,8.133719399842063
48343,"Morris County, Texas",Texas,21870,187,8.550525834476451,8.550525834476451
48345,"Motley County, Texas",Texas,1910,11,5.7591623036649215,6
48347,"Nacogdoches County, Texas",Texas,100960,817,8.092313787638668,8.092313787638668
48349,"Navarro County, Texas",Texas,81130,683,8.418587452237151,8.418587452237151
48351,"Newton County, Texas",Texas,19350,157,8.113695090439277,8.113695090439277
48353,"Nolan County, Texas",Texas,26120,217,8.30781010719755,8.30781010719755
48355,"Nueces County, Texas",Texas,624640,5101,8.166303790983607,8.166303790983607
48357,"Ochiltree County, Texas",Texas,18400,139,7.554347826086956,7.554347826086956
48359,"Oldham County, Texas",Texas,3640,28,7.6923076923076925,7.6923076923076925
48361,"Orange County, Texas",Texas,147050,1118,7.6028561713702825,7.6028561713702825
48363,"Palo Pinto County, Texas",Texas,47340,393,8.301647655259822,8.301647655259822
48365,"Panola County, Texas",Texas,39920,309,7.740480961923848,7.740480961923848
48367,"Parker County, Texas",Texas,223440,1712,7.662012173290369,7.662012173290369
48369,"Parmer County, Texas",Texas,16830,142,8.43731431966726,8.43731431966726
48371,"Pecos County, Texas",Texas,24570,196,7.977207977207978,7.977207977207978
48373,"Polk County, Texas",Texas,88840,691,7.778027915353444,7.778027915353444
48375,"Potter County, Texas",Texas,206050,1788,8.677505459839844,8.677505459839844
48377,"Presidio County, Texas",Texas,14420,128,8.876560332871012,8.876560332871012
48379,"Rains County, Texas",Texas,17150,139,8.104956268221574,8.104956268221574
48381,"Randall County, Texas",Texas,237650,1717,7.224910582789817,7.224910582789817
48383,"Reagan County, Texas",Texas,6570,49,7.4581430745814306,7.4581430745814306
48385,"Real County, Texas",Texas,6050,60,9.917355371900827,9.917355371900827
48387,"Red River County, Texas",Texas,21020,187,8.896289248334918,8.896289248334918
48389,"Reeves County, Texas",Texas,19650,161,8.193384223918574,8.193384223918574
48391,"Refugio County, Texas",Texas,13890,111,7.991360691144709,7.991360691144709
48393,"Roberts County, Texas",Texas,1600,6,3.75,6
48395,"Robertson County, Texas",Texas,29570,257,8.691241122759553,8.691241122759553
48397,"Rockwall County, Texas",Texas,156680,1171,7.473832014296655,7.473832014296655
48399,"Runnels County, Texas",Texas,18510,154,8.319827120475418,8.319827120475418
48401,"Rusk County, Texas",Texas,83230,652,7.833713805118346,7.833713805118346
48403,"Sabine County, Texas",Texas,16960,139,8.195754716981131,8.195754716981131
48405,"San Augustine County, Texas",Texas,13400,114,8.507462686567164,8.507462686567164
48407,"San Jacinto County, Texas",Texas,40380,332,8.221892025755325,8.221892025755325
48409,"San Patricio County, Texas",Texas,124680,996,7.988450433108758,7.988450433108758
48411,"San Saba County, Texas",Texas,9580,88,9.18580375782881,9.18580375782881
48413,"Schleicher County, Texas",Texas,4950,45,9.09090909090909,9.09090909090909
48415,"Scurry County, Texas",Texas,28200,215,7.624113475177305,7.624113475177305
48417,"Shackelford County, Texas",Texas,5980,57,9.531772575250836,9.531772575250836
48419,"Shelby County, Texas",Texas,41530,354,8.523958584156032,8.523958584156032
48421,"Sherman County, Texas",Texas,4390,34,7.744874715261958,7.744874715261958
48423,"Smith County, Texas",Texas,387620,3079,7.943346576544038,7.943346576544038
48425,"Somervell County, Texas",Texas,14880,115,7.728494623655914,7.728494623655914
48427,"Starr County, Texas",Texas,95780,995,10.38839006055544,10.38839006055544
48429,"Stephens County, Texas",Texas,14700,124,8.435374149659863,8.435374149659863
48431,"Sterling County, Texas",Texas,2360,10,4.237288135593221,6
48433,"Stonewall County, Texas",Texas,2530,16,6.324110671936759,6.324110671936759
48435,"Sutton County, Texas",Texas,7410,62,8.367071524966262,8.367071524966262
48437,"Swisher County, Texas",Texas,11550,105,9.09090909090909,9.09090909090909
48439,"Tarrant County, Texas",Texas,3554680,27876,7.84205610631618,7.84205610631618
48441,"Taylor County, Texas",Texas,241500,1918,7.942028985507245,7.942028985507245
48443,"Terrell County, Texas",Texas,1550,6,3.870967741935484,6
48445,"Terry County, Texas",Texas,19270,172,8.92579138557343,8.92579138557343
48447,"Throckmorton County, Texas",Texas,2730,20,7.326007326007326,7.326007326007326
48449,"Titus County, Texas",Texas,53930,450,8.344149823845726,8.344149823845726
48451,"Tom Green County, Texas",Texas,209310,1616,7.720605800009555,7.720605800009555
48453,"Travis County, Texas",Texas,2505150,19921,7.952018841187154,7.952018841187154
48455,"Trinity County, Texas",Texas,22950,190,8.278867102396514,8.278867102396514
48457,"Tyler County, Texas",Texas,29630,240,8.09989875126561,8.09989875126561
48459,"Upshur County, Texas",Texas,64300,505,7.853810264385691,7.853810264385691
48461,"Upton County, Texas",Texas,5960,45,7.550335570469799,7.550335570469799
48463,"Uvalde County, Texas",Texas,47480,443,9.330244313395113,9.330244313395113
48465,"Val Verde County, Texas",Texas,83190,719,8.642865729053973,8.642865729053973
48467,"Van Zandt County, Texas",Texas,86970,692,7.95676670116132,7.95676670116132
48469,"Victoria County, Texas",Texas,168520,1331,7.898172323759792,7.898172323759792
48471,"Walker County, Texas",Texas,93640,738,7.881247330200769,7.881247330200769
48473,"Waller County, Texas",Texas,73830,596,8.072599214411486,8.072599214411486
48475,"Ward County, Texas",Texas,20060,154,7.676969092721834,7.676969092721834
48477,"Washington County, Texas",Texas,64090,504,7.86394133250117,7.86394133250117
